step,category,rank,reward,R2,RMSE,prefix,expr
1,elite,84,0.290165,-1.6758987784874417,4.5643679806850805,sub sub sub mul add aggr pow3 sqrtabs targ v1 div mul <C> neg 5 v2 (1/2) (1/4) (1/3) (1/4),(((((aggr((sqrtabs(targ(v1))**3))+((-0.0083*(-5))/v2))*(1/2))-(1/4))-(1/3))-(1/4))
1,elite,85,0.494872,0.023456282041583898,2.7573484675560094,sub sub sub mul mul v2 sigmoid tanh mul mul <C> aggr sin sour v2 3 2 v2 (1/5) (1/5),(((((v2*sigmoid(tanh(((-0.0987*aggr(sin(sour(v2))))*3))))*2)-v2)-(1/5))-(1/5))
1,elite,86,0.391696,-0.42098036294002594,3.3261348113446014,sub sub v1 sqrtabs mul mul <C> v2 v1 div neg <C> aggr sour inv v2,((v1-sqrtabs(((0.0002*v2)*v1)))-((-0.0125)/aggr(sour((1/v2)))))
1,elite,87,0.440214,-0.47111415803929746,3.384301115066873,sub sub sub sin mul v2 pow3 v2 v1 div mul <C> cos sub div 5 v2 (1/3) 1 1,(((sin((v2*(v2**3)))-v1)-((-1.5242*cos(((5/v2)-(1/3))))/1))-1)
1,elite,88,0.408892,-0.41877662073064315,3.32355462515595,sub sub sub (1/3) mul mul <C> v2 v1 div mul <C> aggr sub sour v2 targ v2 (1/2) 3,((((1/3)-((0.0716*v2)*v1))-((0.0898*aggr((sour(v2)-targ(v2))))/(1/2)))-3)
1,elite,89,0.604357,0.18610815290112093,2.5172662813824433,sub sub 3 add mul mul 4 <C> v2 v1 div sqrtabs <C> aggr sour <C>,((3-(((4*-0.2298)*v2)+v1))-(sqrtabs(-0.3918)/aggr(sour(0.1328))))
1,elite,90,0.656169,0.4485389133201577,2.072064382788276,sub sub add mul mul (1/2) <C> v2 v1 div mul <C> aggr sub sour v2 targ v2 (1/5) <C>,((((((1/2)*1.9928)*v2)+v1)-((-0.0093*aggr((sour(v2)-targ(v2))))/(1/5)))--0.1234)
1,elite,91,0.383641,-0.4092591170939419,3.3123882547174333,sub sub sub div mul <C> v2 v2 v1 div mul <C> cos sub v1 v1 (1/4) aggr sour <C>,(((((-0.4631*v2)/v2)-v1)-((0.0203*cos((v1-v1)))/(1/4)))-aggr(sour(-0.1158)))
1,elite,92,0.675907,0.3968727426097044,2.1669569703427283,sub sub sub sub mul v2 pow3 <C> v1 div mul v1 regular v2 5 mul v2 5 <C> <C>,"(((((v2*(0.9256**3))-v1)-((v1*regular(v2, 5))/(v2*5)))--1.0339)-0.8304)"
1,elite,93,0.493264,0.009156598051915377,2.7774632438871505,sub sub (1/5) mul add mul 4 v2 v1 div mul <C> aggr sub sour v2 targ v2 5 (1/3),(((1/5)-(((4*v2)+v1)*((0.0078*aggr((sour(v2)-targ(v2))))/5)))-(1/3))
1,elite,94,0.631138,0.43468804345535594,2.0979246942033147,sub sub neg mul mul <C> pow2 v2 v1 div mul <C> aggr sub sour v2 targ v2 4 (1/3),(((-((-0.0086*(v2**2))*v1))-((0.6963*aggr((sour(v2)-targ(v2))))/4))-(1/3))
1,elite,95,0.485257,-0.06229467022302715,2.875863777289335,cos sub sub sub div v2 pow3 v2 v1 div mul sqrtabs regular 2 v2 pow3 sqrtabs v2 4 <C>,"cos(((((v2/(v2**3))-v1)-((sqrtabs(regular(2, v2))*(sqrtabs(v2)**3))/4))--3.6341))"
1,elite,96,0.514159,-0.008431950577690861,2.802006304004753,sub sub sub mul add 2 sin sub sub div pow3 v2 cos v1 5 v2 <C> 4 (1/2) <C>,(((((2+sin(((((v2**3)/cos(v1))-5)-v2)))*0.3915)-4)-(1/2))--3.5419)
1,elite,97,0.473462,-0.14663701288910191,2.987849979576038,sub logabs sub mul add 3 logabs v2 v1 div mul <C> aggr sub sour v2 targ v2 (1/2) 4,(logabs((((3+logabs(v2))*v1)-((2.5754*aggr((sour(v2)-targ(v2))))/(1/2))))-4)
1,elite,98,0.394352,-0.538320300558901,3.460741772566207,sub sub sub 1 mul v2 (1/4) mul mul <C> div aggr sour sub pow3 v2 (1/5) (1/2) 1 <C>,(((1-(v2*(1/4)))-((-0.0030*(aggr(sour(((v2**3)-(1/5))))/(1/2)))*1))-1.1692)
1,elite,99,0.384192,-0.633221223941864,3.565893078696068,sub sub logabs mul add mul <C> v2 v2 v1 mul v1 1 cos (1/2),((logabs((((0.2347*v2)+v2)*v1))-(v1*1))-cos((1/2)))
1,elite,100,0.469335,-0.0708653043013967,2.8874417608407095,cos sub sub mul mul v2 pow3 v2 v1 div mul <C> aggr sub sour v2 targ v2 5 <C>,cos(((((v2*(v2**3))*v1)-((0.9651*aggr((sour(v2)-targ(v2))))/5))-2.9125))
1,elite,101,0.553416,0.027260418171268896,2.751972587294703,sub sub sub tanh mul sin sub sub sub sigmoid mul 5 (1/2) (1/2) 2 <C> v2 v1 (1/4) (1/5),(((tanh((sin((((sigmoid((5*(1/2)))-(1/2))-2)-3.1365))*v2))-v1)-(1/4))-(1/5))
1,elite,102,0.317792,-1.1297700050079609,4.0720411920272115,sub sub sub div mul v2 pow3 sin sub abs exp v2 5 tanh sigmoid exp (1/2) v2 4 <C>,(((((v2*(sin((abs(exp(v2))-5))**3))/tanh(sigmoid(exp((1/2)))))-v2)-4)--5.5191)
1,elite,103,0.387382,-0.5495976269732006,3.473403845542884,sub sub sub mul mul v2 v1 div sin sub mul v2 pow3 sqrtabs 5 v2 v1 <C> (1/2) (1/5),(((((v2*v1)*(sin(((v2*(sqrtabs(5)**3))-v2))/v1))--0.5497)-(1/2))-(1/5))
1,elite,104,0.421563,-0.40899929131130186,3.3120828873321035,sub <C> v1,(0.0169-v1)
1,elite,105,0.388135,-0.46743121473450233,3.3800621510514928,sub sub sub sin mul v2 v1 v1 div mul <C> cos sub div 5 v2 (1/3) 1 1,(((sin((v2*v1))-v1)-((-1.4068*cos(((5/v2)-(1/3))))/1))-1)
1,elite,106,0.360166,-0.5245080921099197,3.445170155776169,sub sin mul v2 pow3 v2 v1,(sin((v2*(v2**3)))-v1)
1,elite,107,0.547815,0.22377372542908347,2.458328856387855,sub sub sub mul mul pow3 v2 4 mul tan neg regular regular v2 2 1 <C> <C> v2 4,"((((((v2**3)*4)*(tan((-regular(regular(v2, 2), 1)))*-0.0471))--3.6951)-v2)-4)"
1,elite,108,0.425864,-0.420568223200777,3.3256524219384067,v1,v1
1,elite,109,0.501964,-0.030251236134711368,2.832157371002127,sub sigmoid v1 (1/4),(sigmoid(v1)-(1/4))
1,elite,110,0.868140,0.8520102300266077,1.0734001633088408,sub sub sub sub mul v2 pow3 <C> v2 div mul regular v2 2 v1 <C> <C> 3,"(((((v2*(1.2464**3))-v2)-((regular(v2, 2)*v1)/-10.2632))--2.9840)-3)"
1,elite,111,0.385696,-0.47773477432276534,3.391907936839257,sub sub sub tanh mul sin sub sub pow3 v2 2 <C> v2 v1 (1/4) (1/5),(((tanh((sin((((v2**3)-2)-0.4601))*v2))-v1)-(1/4))-(1/5))
1,elite,112,0.478218,-0.04911480116567324,2.8579677023453836,sub sub cos (1/3) div mul <C> aggr sub sour v2 targ v2 (1/5) 3,((cos((1/3))-((0.0397*aggr((sour(v2)-targ(v2))))/(1/5)))-3)
1,elite,113,0.202070,-3.134685873620964,5.673709159190677,sub sub sub <C> v2 2 5,(((6.8002-v2)-2)-5)
1,elite,114,0.629696,0.4296794921269256,2.1071977974834724,sub v2 v1,(v2-v1)
1,elite,115,0.436346,-0.4195325091338913,3.3244398603075136,sub v1 (1/5),(v1-(1/5))
1,elite,116,0.644732,0.44222007765333515,2.08390179239205,sub sub add mul mul (1/2) <C> v2 v1 div mul <C> <C> (1/5) <C>,((((((1/2)*1.7313)*v2)+v1)-((0.3380*0.1597)/(1/5)))--0.3327)
1,elite,117,0.220599,-2.259048884817588,5.0372238023392635,sub sub sub sub pow3 v2 pow3 v2 v1 div mul <C> div <C> exp v1 1 4,(((((v2**3)-(v2**3))-v1)-((0.3159*(-0.4073/exp(v1)))/1))-4)
1,elite,118,0.243098,-2.2838388667981637,5.056345351182608,sub sub tanh mul add mul v2 mul mul div <C> exp v1 sqrtabs (1/2) v2 <C> v1 (1/5) 4,((tanh((((v2*(((11.9084/exp(v1))*sqrtabs((1/2)))*v2))+0.7874)*v1))-(1/5))-4)
1,elite,119,0.394051,-48.74135983279704,19.6790729834689,sub mul inv add mul mul <C> v2 v1 div sigmoid regular sigmoid abs 3 <C> v1 v1 v1,"(((1/(((4.0367*v2)*v1)+(sigmoid(regular(sigmoid(abs(3)), -191.2083))/v1)))*v1)-v1)"
1,elite,120,0.461577,-20.17484745074161,12.839731871410757,inv sub sub sub mul v2 pow3 v2 v1 div mul <C> aggr sub targ 5 targ v2 5 3,(1/((((v2*(v2**3))-v1)-((-2.6896*aggr((targ(5)-targ(v2))))/5))-3))
1,elite,121,0.362708,-401.5488019333387,55.98285963182086,inv sub sub sub mul v2 pow3 v2 v1 logabs mul <C> add (1/3) v2 v2,(1/((((v2*(v2**3))-v1)-logabs((2.2711*((1/3)+v2))))-v2))
1,elite,122,0.441840,-0.1449701092741198,2.985677422238201,sub sub inv mul mul <C> 4 v1 mul mul <C> v1 4 cos (1/3),(((1/((-137.6924*4)*v1))-((-0.0286*v1)*4))-cos((1/3)))
1,elite,123,0.787163,0.7151431073051902,1.489221082352452,sub sub (1/3) mul mul <C> sub pow3 v2 v1 pow2 (1/3) (1/5),(((1/3)-((-0.4069*((v2**3)-v1))*((1/3)**2)))-(1/5))
1,elite,124,0.452825,-0.3017290483881043,3.183509187970087,sub mul regular (1/4) v2 sigmoid 3 1,"((regular((1/4), v2)*sigmoid(3))-1)"
1,elite,125,0.513749,-0.024308923649184244,2.8239778603816394,sub sub sub tan regular v2 4 4 (1/3) <C>,"(((tan(regular(v2, 4))-4)-(1/3))--3.0474)"
1,elite,126,0.465231,-1.7763568394002505e-15,2.7902672997508464,sub logabs (1/5) <C>,(logabs((1/5))--1.5095)
1,elite,127,0.240730,-2.0501641233871952,4.873123453191487,logabs sub sub sub mul v2 pow3 v2 v1 div mul <C> aggr targ v2 (1/4) 2,logabs(((((v2*(v2**3))-v1)-((-0.6067*aggr(targ(v2)))/(1/4)))-2))
2,top10,0,0.868359,0.8598673137204154,1.0445170490482907,sub abs sub 4 mul mul <C> v2 2 4,(abs((4-((-0.4298*v2)*2)))-4)
2,top10,1,0.862625,0.8602980735161749,1.0429104208431887,sub div sub mul <C> mul 2 v2 mul mul <C> neg 2 neg 5 4 (1/3),((((1.7317*(2*v2))-((-0.1280*(-2))*(-5)))/4)-(1/3))
2,top10,2,0.859888,0.8596539772547072,1.045311827326567,sub sub sub (1/2) mul mul <C> v2 (1/5) mul mul regular regular tan 5 2 (1/5) 1 (1/4) (1/3),"((((1/2)-((-4.2601*v2)*(1/5)))-((regular(regular(tan(5), 2), (1/5))*1)*(1/4)))-(1/3))"
2,top10,3,0.857341,0.8400647360696386,1.1158811083843836,sub sub sub mul mul <C> cos (1/4) mul v2 1 tan 3 sin (1/5) (1/3),(((((0.9333*cos((1/4)))*(v2*1))-tan(3))-sin((1/5)))-(1/3))
2,top10,4,0.855690,0.84927721269402,1.0832663880088718,sub sub sub mul mul <C> v2 2 mul mul <C> tanh regular div (1/3) 5 v2 3 (1/2) (1/5),"(((((0.4837*v2)*2)-((-0.4761*tanh(regular(((1/3)/5), v2)))*3))-(1/2))-(1/5))"
2,top10,5,0.850812,0.8558308164115882,1.0594538146186272,sub sub sub v1 mul mul <C> v2 add pow2 regular sigmoid tanh div 2 4 3 3 (1/5) v1,"(((v1-((-0.2846*v2)*((regular(sigmoid(tanh((2/4))), 3)**2)+3)))-(1/5))-v1)"
2,top10,6,0.841013,0.8587764748339378,1.048574600030198,sub sub sub (1/2) mul mul <C> v2 (1/5) mul mul regular regular tan (1/2) 2 (1/5) 1 (1/4) (1/3),"((((1/2)-((-4.4679*v2)*(1/5)))-((regular(regular(tan((1/2)), 2), (1/5))*1)*(1/4)))-(1/3))"
2,top10,7,0.816228,0.7844601653301302,1.2954169703790261,sub sub sub 4 mul mul <C> v2 mul div mul sigmoid mul (1/3) (1/4) v1 v1 5 (1/4) 3,(((4-((-0.3241*v2)*(((sigmoid(((1/3)*(1/4)))*v1)/v1)*5)))-(1/4))-3)
2,top10,8,0.812565,0.7694417403470359,1.3397882110992545,sub sub sub 3 mul mul <C> v2 sqrtabs mul aggr sour tan neg add (1/5) 2 2 (1/2) 3,(((3-((-0.2937*v2)*sqrtabs((aggr(sour(tan((-((1/5)+2)))))*2))))-(1/2))-3)
2,top10,9,0.802855,0.7796979740660707,1.3096494200618571,sub sub sub mul mul <C> cos (1/4) mul v2 1 tan 3 sin (1/5) tanh regular v2 3,"(((((0.8421*cos((1/4)))*(v2*1))-tan(3))-sin((1/5)))-tanh(regular(v2, 3)))"
2,elite,0,0.474583,-0.06582808917550098,2.88064267524712,sub sub sub 1 mul mul sigmoid mul mul mul <C> 4 mul v1 v2 (1/5) 3 (1/3) (1/5) 1,(((1-((sigmoid((((0.9558*4)*(v1*v2))*(1/5)))*3)*(1/3)))-(1/5))-1)
2,elite,1,0.468240,-0.04212382570628059,2.8484294809260287,sub sub sub (1/5) mul mul pow3 v2 add div mul <C> add 1 (1/5) 2 5 v1 (1/2) (1/5),((((1/5)-(((v2**3)*(((-8.3258*(1+(1/5)))/2)+5))*v1))-(1/2))-(1/5))
2,elite,2,0.456818,-0.4241909238939836,3.329890223362602,sub sub tan mul mul <C> aggr sin sub sour sigmoid add cos 2 4 sour v2 (1/4) (1/2) v1,((tan(((0.8433*aggr(sin((sour(sigmoid((cos(2)+4)))-sour(v2)))))*(1/4)))-(1/2))-v1)
2,elite,3,0.510347,0.054118603304001756,2.713714476608001,sub sub 2 add mul mul <C> v2 add mul <C> inv (1/3) add div (1/4) v2 v1 (1/4) v1,((2-(((0.0446*v2)*((-7.1615*(1/(1/3)))+(((1/4)/v2)+v1)))+(1/4)))-v1)
2,elite,4,0.499987,-0.033652813492424105,2.8368289807879576,sub regular add mul mul <C> mul v2 add add v1 (1/2) 4 2 4 2 sigmoid sin (1/3),"(regular((((-1.9087*(v2*((v1+(1/2))+4)))*2)+4), 2)-sigmoid(sin((1/3))))"
2,elite,5,0.512489,-0.013471334661044887,2.808998738713025,div add (1/5) mul mul <C> pow3 v2 v1 1,(((1/5)+((-0.0013*(v2**3))*v1))/1)
2,elite,6,0.512547,0.05416434516213586,2.713648859584673,sub sub sub 2 mul mul <C> v2 (1/2) mul regular regular regular logabs v2 2 (1/5) v1 1 4,"(((2-((-1.5590*v2)*(1/2)))-(regular(regular(regular(logabs(v2), 2), (1/5)), v1)*1))-4)"
2,elite,7,0.438501,-0.21953494588802647,3.08136350266602,sub sub sub logabs mul mul <C> v2 v1 div mul regular regular 1 1 (1/2) 2 1 3 (1/3),"(((logabs(((-25.7855*v2)*v1))-((regular(regular(1, 1), (1/2))*2)/1))-3)-(1/3))"
2,elite,8,0.452665,-0.03604774878778638,2.8401134932192904,sub sub sub mul mul regular sigmoid mul mul exp 2 5 pow3 (1/4) 2 (1/5) v2 (1/3) (1/2) (1/3),"(((((regular(sigmoid(((exp(2)*5)*((1/4)**3))), 2)*(1/5))*v2)-(1/3))-(1/2))-(1/3))"
2,elite,9,0.522853,0.24753983347215858,2.42040235392959,sub sub sub sigmoid mul mul 4 cos mul 5 4 add regular 2 tanh 2 v2 (1/5) (1/2) <C>,"(((sigmoid(((4*cos((5*4)))*(regular(2, tanh(2))+v2)))-(1/5))-(1/2))--0.0698)"
2,elite,10,0.464394,-0.07596910686362168,2.89431443430463,logabs sub sub mul mul neg sigmoid regular mul mul <C> aggr sour (1/5) (1/2) v2 (1/3) 3 v2 v1,"logabs((((((-sigmoid(regular(((4.3113*aggr(sour((1/5))))*(1/2)), v2)))*(1/3))*3)-v2)-v1))"
2,elite,11,0.449590,-0.32399708485431367,3.2106230840196983,sub sub 2 add mul <C> tan v2 mul mul <C> v1 4 sin sigmoid (1/2),((2-((-0.0523*tan(v2))+((0.0778*v1)*4)))-sin(sigmoid((1/2))))
2,elite,12,0.475688,-0.05523556954724462,2.866292586351104,sub sub (1/2) mul add sqrtabs sin abs sub add v2 regular logabs logabs (1/3) 2 (1/4) v1 (1/5) 1,"(((1/2)-((sqrtabs(sin(abs(((v2+regular(logabs(logabs((1/3))), 2))-(1/4)))))+v1)*(1/5)))-1)"
2,elite,13,0.498029,-0.022564807816723764,2.821572608022688,sub tanh sub mul add 2 logabs mul mul sqrtabs (1/5) aggr sour inv 2 sqrtabs (1/3) (1/4) (1/2) (1/4),(tanh((((2+logabs(((sqrtabs((1/5))*aggr(sour((1/2))))*sqrtabs((1/3)))))*(1/4))-(1/2)))-(1/4))
2,elite,14,0.469100,-0.046962600400030086,2.855034716328001,sub tanh sigmoid mul mul mul sub logabs mul pow3 (1/3) 1 pow3 v2 2 mul (1/3) v1 (1/3) 1,(tanh(sigmoid(((((logabs((((1/3)**3)*1))-(v2**3))*2)*((1/3)*v1))*(1/3))))-1)
2,elite,15,0.433457,-0.22510747230731565,3.088395449171886,sub sub sub mul add tanh pow3 v2 add mul exp neg tan 4 <C> (1/2) 5 2 v1 (1/5),(((((tanh((v2**3))+((exp((-tan(4)))*-0.1614)+(1/2)))*5)-2)-v1)-(1/5))
2,elite,16,0.427279,-0.2760756893758112,3.151984164514147,sub sub add mul add mul 1 v2 v1 div mul <C> regular (1/3) (1/2) abs (1/2) v1 (1/3) (1/2),"((((((1*v2)+v1)*((0.5409*regular((1/3), (1/2)))/abs((1/2))))+v1)-(1/3))-(1/2))"
2,elite,17,0.768661,0.710301578187698,1.5018234252304639,add sub sub v2 add mul mul v2 v1 div mul regular sigmoid 5 (1/3) v1 <C> 5 1 5,"(((v2-(((v2*v1)*((regular(sigmoid(5), (1/3))*v1)/-602.0348))+5))-1)+5)"
2,elite,18,0.451053,-0.17391641135184477,3.0231827195999643,sub neg tanh mul sqrtabs cos sigmoid v1 mul mul <C> inv v1 sin (1/5) logabs add inv v1 (1/5),((-tanh((sqrtabs(cos(sigmoid(v1)))*((-0.2083*(1/v1))*sin((1/5))))))-logabs(((1/v1)+(1/5))))
2,elite,19,0.490097,-0.03971412576294875,2.8451343673298486,sub cos sub mul add mul 1 v2 mul mul <C> aggr sour cos <C> tanh v1 (1/5) v1 (1/2),(cos(((((1*v2)+((-3.5648*aggr(sour(cos(-2.6786))))*tanh(v1)))*(1/5))-v1))-(1/2))
2,elite,20,0.486773,0.014099448935077086,2.770526854735047,sub sub sub mul add pow3 sigmoid (1/3) 3 mul <C> aggr sour v2 2 mul neg 4 3 <C>,((((((sigmoid((1/3))**3)+3)*(0.0175*aggr(sour(v2))))-2)-((-4)*3))-10.0965)
2,elite,21,0.506554,-0.0018273372605412952,2.7928155158714514,sub sub sub tanh mul mul <C> v2 v1 div mul regular regular (1/2) (1/3) 3 5 (1/3) <C> <C>,"(((tanh(((0.0225*v2)*v1))-((regular(regular((1/2), (1/3)), 3)*5)/(1/3)))--0.5733)--0.4892)"
2,elite,22,0.444537,-0.3038238009674694,3.1860696222751392,sub logabs sub tan mul mul <C> v2 v1 div mul regular tan div (1/4) (1/5) 4 (1/3) 1 (1/5),"(logabs((tan(((0.8255*v2)*v1))-((regular(tan(((1/4)/(1/5))), 4)*(1/3))/1)))-(1/5))"
2,elite,23,0.493437,-0.0012824678289335978,2.7920559404890666,exp sub sub sub mul v2 pow3 pow regular pow2 mul cos (1/4) 5 cos 2 5 5 5 <C>,"exp(((((v2*((regular(((cos((1/4))*5)**2), cos(2))**5)**3))-5)-5)-0.7307))"
2,elite,24,0.567759,0.38250826355440315,2.1926099696130565,sub sub sub mul add pow2 5 v2 mul div mul 5 regular (1/2) 4 (1/3) (1/4) 3 4 <C>,"((((((5**2)+v2)*(((5*regular((1/2), 4))/(1/3))*(1/4)))-3)-4)--1.4074)"
2,elite,25,0.469074,-0.0017788582021487365,2.792747941999479,sigmoid sub sub sub mul (1/2) sigmoid <C> sigmoid mul logabs mul regular abs v2 (1/5) (1/2) 3 1 3,"sigmoid((((((1/2)*sigmoid(-5.3737))-sigmoid((logabs((regular(abs(v2), (1/5))*(1/2)))*3)))-1)-3))"
2,elite,26,0.470936,-0.10380557768062615,2.9315148708651693,sub sub sin sub mul v2 pow3 v2 mul inv mul <C> inv tan add 5 (1/5) 1 (1/2) (1/2),((sin(((v2*(v2**3))-((1/(0.0087*(1/tan((5+(1/5))))))*1)))-(1/2))-(1/2))
2,elite,27,0.518232,-0.03353049948908704,2.836661132275232,sub sigmoid sub mul mul <C> (1/5) (1/2) v1 div mul regular regular sub 1 v1 1 2 (1/3) (1/3),"(sigmoid((((-5.2992*(1/5))*(1/2))-v1))-((regular(regular((1-v1), 1), 2)*(1/3))/(1/3)))"
2,elite,28,0.812565,0.7694417403470359,1.3397882110992545,sub sub sub 3 mul mul <C> v2 sqrtabs mul aggr sour tan neg add (1/5) 2 2 (1/2) 3,(((3-((-0.2937*v2)*sqrtabs((aggr(sour(tan((-((1/5)+2)))))*2))))-(1/2))-3)
2,elite,29,0.489872,0.0,2.7902672997508438,sub sub add mul cos tanh sigmoid 2 mul mul <C> exp pow3 exp logabs 1 5 v1 1 v1,((((cos(tanh(sigmoid(2)))*((0.0871*exp((exp(logabs(1))**3)))*5))+v1)-1)-v1)
2,elite,30,0.469827,-0.12470851777351188,2.959141969049634,sub sub sub 3 mul mul <C> v2 v1 tanh 5 3,(((3-((0.0733*v2)*v1))-tanh(5))-3)
2,elite,31,0.478186,-0.00023992838467168376,2.790602011838331,sub sub sub tanh add pow3 abs v2 3 mul mul regular regular 4 (1/5) (1/4) 2 (1/3) (1/3) (1/2),"(((tanh(((abs(v2)**3)+3))-((regular(regular(4, (1/5)), (1/4))*2)*(1/3)))-(1/3))-(1/2))"
2,elite,32,0.497240,-5.825118165603271e-12,2.790267299758971,sub sub sub mul sigmoid (1/4) mul mul mul <C> mul sigmoid sin 4 (1/2) 3 (1/5) 2 5 (1/4),((((sigmoid((1/4))*(((132.7590*(sigmoid(sin(4))*(1/2)))*3)*(1/5)))-2)-5)-(1/4))
2,elite,33,0.496216,-0.001060944056340718,2.791747066121193,sub sub regular add pow sin pow3 sigmoid mul add sqrtabs (1/5) <C> sqrtabs 3 <C> 5 (1/2) (1/5) (1/2),"((regular(((sin((sigmoid(((sqrtabs((1/5))+-1.0117)*sqrtabs(3)))**3))**22.4547)+5), (1/2))-(1/5))-(1/2))"
2,elite,34,0.503983,-0.004208225147840361,2.7961321725622845,sub sub <C> sigmoid mul mul 4 mul mul <C> neg sqrtabs sqrtabs div 2 tan v1 (1/3) v1 (1/5),((0.6107-sigmoid(((4*((-0.2754*(-sqrtabs(sqrtabs((2/tan(v1))))))*(1/3)))*v1)))-(1/5))
2,elite,35,0.474704,-0.005572713693203335,2.7980311787041425,sub sub sigmoid mul mul mul (1/5) mul mul (1/3) v1 div logabs v1 sigmoid v1 (1/5) 5 (1/3) (1/3),((sigmoid(((((1/5)*(((1/3)*v1)*(logabs(v1)/sigmoid(v1))))*(1/5))*5))-(1/3))-(1/3))
2,elite,36,0.483545,-0.010215831941972287,2.804483535244014,sub div add mul mul <C> aggr sin sub sin sour tanh sigmoid <C> sour (1/5) 1 3 5 (1/5),(((((-2.0968*aggr(sin((sin(sour(tanh(sigmoid(0.6898))))-sour((1/5))))))*1)+3)/5)-(1/5))
2,elite,37,0.486285,-0.07324359621123167,2.8906463519033436,sub sub sub mul mul add (1/3) v2 v1 div mul regular abs 5 <C> 5 (1/5) (1/3) (1/4) (1/4),"(((((((1/3)+v2)*v1)*((regular(abs(5), -4.1045)*5)/(1/5)))-(1/3))-(1/4))-(1/4))"
2,elite,38,0.467138,-0.1977498992966551,3.053717662084429,sub sub sub mul mul 1 tanh sin v1 div (1/2) 1 neg neg mul v2 sin 5 1 v2,(((((1*tanh(sin(v1)))*((1/2)/1))-(-(-(v2*sin(5)))))-1)-v2)
2,elite,39,0.491855,-0.06451763516992481,2.878871230665166,sin sub sub pow3 mul mul mul <C> v2 4 aggr sour sub abs mul v2 3 1 5 v1,sin(((((((-1.1331*v2)*4)*aggr(sour((abs((v2*3))-1))))**3)-5)-v1))
2,elite,40,0.470074,-0.00473609756156157,2.7968669838714466,sub sub sub 5 mul mul mul <C> pow2 v1 sigmoid pow2 neg tan (1/4) add (1/2) 5 (1/3) 5,(((5-(((-0.0228*(v1**2))*sigmoid(((-tan((1/4)))**2)))*((1/2)+5)))-(1/3))-5)
2,elite,41,0.459852,0.01139802527963718,2.774319958861788,sub sub sub mul mul sigmoid mul sin sub mul v2 cos <C> 2 3 (1/2) 2 (1/4) (1/2) (1/5),(((((sigmoid((sin(((v2*cos(0.0000))-2))*3))*(1/2))*2)-(1/4))-(1/2))-(1/5))
2,elite,42,0.489423,-6.306066779870889e-14,2.7902672997509317,sub sub sub mul mul <C> (1/4) pow mul pow2 tanh sigmoid inv 5 (1/2) sigmoid 3 3 (1/3) 4,(((((209.4160*(1/4))*(((tanh(sigmoid((1/5)))**2)*(1/2))**sigmoid(3)))-3)-(1/3))-4)
2,elite,43,0.583630,0.4321645210392042,2.102601992171585,sub sub sub 1 mul pow3 <C> v2 v1 inv <C>,(((1-((-0.9953**3)*v2))-v1)-(1/0.9123))
2,elite,44,0.637777,0.45421155993823636,2.0613796100032746,sub sub sub pow3 mul mul <C> v2 mul abs 3 sigmoid 1 pow2 pow2 (1/4) regular 5 (1/4) 1,"((((((0.1645*v2)*(abs(3)*sigmoid(1)))**3)-(((1/4)**2)**2))-regular(5, (1/4)))-1)"
2,elite,45,0.511137,-0.007951906437341894,2.8013393046993964,sub sub add mul mul <C> tan v2 mul div v1 1 exp sin pow2 sigmoid (1/2) 3 1 <C>,(((((0.0137*tan(v2))*((v1/1)*exp(sin((sigmoid((1/2))**2)))))+3)-1)-2.1248)
2,elite,46,0.497041,-8.43769498715119e-14,2.7902672997509614,sub sub sub pow mul mul <C> pow tan sigmoid 4 neg mul (1/2) (1/2) 3 (1/2) 2 (1/5) <C>,((((((0.5450*(tan(sigmoid(4))**(-((1/2)*(1/2)))))*3)**(1/2))-2)-(1/5))--0.8844)
2,elite,47,0.862625,0.8602980735161749,1.0429104208431887,sub div sub mul <C> mul 2 v2 mul mul <C> neg 2 neg 5 4 (1/3),((((1.7317*(2*v2))-((-0.1280*(-2))*(-5)))/4)-(1/3))
2,elite,48,0.646282,0.5559548478853698,1.8593424128241434,sub sub sub sub mul v2 regular sigmoid 3 mul 2 aggr sour mul v2 5 <C> 3 5 1,"(((((v2*regular(sigmoid(3), (2*aggr(sour((v2*5))))))--8.9866)-3)-5)-1)"
2,elite,49,0.581486,0.3594392318501618,2.2331915588226816,sub sub sub sub mul v2 pow3 sigmoid v1 div sigmoid regular 4 inv 1 logabs (1/4) <C> (1/2) (1/3),"(((((v2*(sigmoid(v1)**3))-(sigmoid(regular(4, (1/1)))/logabs((1/4))))--0.2812)-(1/2))-(1/3))"
2,elite,50,0.449959,-0.19281780763864687,3.047423880644659,sub logabs sub mul mul tanh pow3 v2 v1 div 3 inv neg cos sub pow3 v2 (1/3) <C> (1/4),(logabs((((tanh((v2**3))*v1)*(3/(1/(-cos(((v2**3)-(1/3)))))))-1.0800))-(1/4))
2,elite,51,0.520257,-0.0004633228781625309,2.790913622233597,sub sub sub mul mul cos neg v2 mul mul aggr sour tan 3 (1/5) 4 (1/4) <C> 1 5,(((((cos((-v2))*((aggr(sour(tan(3)))*(1/5))*4))*(1/4))--5.8849)-1)-5)
2,elite,52,0.585744,0.36791449568489343,2.2183686788816255,sub tanh sub mul add mul 1 v2 v1 (1/2) mul regular regular div 3 (1/3) 3 2 (1/3) <C>,"(tanh(((((1*v2)+v1)*(1/2))-(regular(regular((3/(1/3)), 3), 2)*(1/3))))-0.0100)"
